Customer_ID,Age,Gender,Annual_Income,Employment_Type,Credit_Score
C15031,52,Female,2794993,Salaried,817.0
C15032,41,Male,1685482,Salaried,805.0
C15033,22,Female,784090,Student,842.0
C15034,55,Female,1509575,Self-Employed,640.0
C15035,39,Female,2154131,Salaried,639.0
C15036,47,Male,389838,Self-Employed,739.0
C15037,57,Male,2854348,Self-Employed,786.0
C15038,35,Male,1248208,Salaried,631.0
C15039,45,Female,2081083,Self-Employed,648.0
C15040,21,Female,2949557,Student,654.0
C15041,56,Female,2636476,Salaried,737.0
C15042,23,Male,2300768,Salaried,582.0
C15043,42,Male,1106687,Self-Employed,704.0
C15044,35,Male,1716822,Student,622.0
C15045,22,Female,1653817, salaried ,762.0
C15046,39,Female,2628208, salaried ,773.0
C15047,58,Female,407413,Salaried,824.0
C15048,27,Male,362250,Self-Employed,
C15049,32,Female,619135,,583.0
C15050,28,Female,2885585,Student,619.0
C15051,25,Female,1759436,Salaried,617.0
C15052,30,Male,2189105,Self-Employed,550.0
C15053,43,Female,555183,Self-Employed,726.0
C15054,52,Female,335948,Salaried,748.0
C15055,48,Female,2055632,Student,657.0
C15056,51,Female,2204935,Salaried,635.0
C15057,49,Male,1453422,Student,717.0
C15058,36,Male,524445,Self-Employed,596.0
C15059,57,Male,1622041,Self-Employed,
C15060,27,Male,2026912,Student,620.0
C15061,48,Female,876393,Salaried,760.0
C15062,25,Female,1112391,Self-Employed,752.0
C15063,51,Male,2316112,Salaried,780.0
C15064,24,Female,872649,Self-Employed,711.0
C15065,29,Male,567739,Salaried,598.0
C15066,36,Male,1995819,Student,562.0
C15067,48,Female,362513,Self-Employed,559.0
C15068,22,Male,1471910,Self-Employed,591.0
C15069,31,Female,1837822,Student,812.0
C15070,34,Male,474212,Student,582.0
C15071,50,Male,2063653,Salaried,685.0
C15072,59,Female,2520325,Self-Employed,696.0
C15073,45,Male,2928502,Student,741.0
C15074,41,Female,1018531,Salaried,586.0
C15075,34,Female,1183375,Self-Employed,571.0
C15076,53,Male,1969167,Self-Employed,804.0
C15077,25,Female,1918080,Student,763.0
C15078,26,Female,1945273,Salaried,733.0
C15079,29,Male,1149579,Student,
C15080,31,Female,451635, salaried ,762.0
C15081,39,Female,367314,Student,786.0
C15082,58,Female,2992754,Self-Employed,804.0
C15083,47,Male,1397161,Self-Employed,568.0
C15084,36,Male,1508683,Salaried,719.0
C15085,29,Female,1990456,Self-Employed,575.0
C15086,46,Male,854462,Student,650.0
C15087,31,Female,1331333,Salaried,653.0
C15088,60,Male,1479218,Student,
C15089,40,Male,556306,Salaried,613.0
C15090,43,Female,1928267,Salaried,831.0
C15091,57,Male,823242,Self-Employed,846.0
C15092,33,Male,308207,Student,705.0
C15093,39,Female,1976692,Student,685.0
C15094,42,Male,1110360,Self-Employed,842.0
C15095,31,Male,2238138,Self-Employed,691.0
C15096,23,Female,1748091,Student,680.0
C15097,32,Female,378495,Self-Employed,
C15098,25,Female,2175087,Salaried,592.0
C15099,48,Male,409912,Salaried,697.0
C15100,21,Male,1145926, salaried ,644.0
C15101,33,Male,2152289,Self-Employed,569.0
C15102,56,Male,1390556,Salaried,770.0
C15103,43,Male,1339289,Salaried,739.0
C15104,47,Male,897316, salaried ,568.0
C15105,47,Female,1498536,Salaried,845.0
C15106,32,Male,1091208,Student,625.0
C15107,46,Female,2854734,Salaried,649.0
C15108,29,Male,2155865,Salaried,602.0
C15109,46,Male,2753961,Student,793.0
C15110,48,Male,1210607,Student,836.0
C15111,56,Female,2865061,Self-Employed,840.0
C15112,57,Male,1054972,Salaried,579.0
C15113,21,Female,1134335,Student,841.0
C15114,32,Female,1106111,Student,566.0
C15115,42,Male,1891836,Self-Employed,774.0
C15116,33,Female,1954136,Salaried,747.0
C15117,45,Female,475405,Student,811.0
C15118,55,Male,1814205,Student,710.0
C15119,31,Male,2872587,Student,655.0
C15120,56,Female,1398633,Student,748.0
C15121,56,Female,2188968,Student,725.0
C15122,57,Male,2007253,Self-Employed,604.0
C15123,23,Female,2945975,Salaried,749.0
C15124,32,Female,2035544,Student,757.0
C15125,25,Male,1571170,Salaried,615.0
C15126,25,Female,335395,Self-Employed,741.0
C15127,23,Female,2470741,Salaried,644.0
C15128,38,Female,1215460,Salaried,708.0
C15129,24,Male,2797407, salaried ,658.0
C15130,32,Female,959579,Self-Employed,750.0
C15131,60,Male,1480620,,569.0
C15132,56,Male,2538628,Student,608.0
C15133,58,Female,709777, salaried ,687.0
C15134,22,Male,1043677,,752.0
C15135,47,Male,2438198,Self-Employed,785.0
C15136,46,Male,1156699,Self-Employed,
C15137,26,Female,2885554,Student,745.0
C15138,57,Male,1752026,Salaried,847.0
C15139,37,Female,2528101,Student,738.0
C15140,60,Female,1777978,Self-Employed,565.0
C15141,25,Female,421980,Student,732.0
C15142,47,Male,2489628,Self-Employed,664.0
C15143,26,Male,1433397,Student,556.0
C15144,58,Male,1347406,Student,
C15145,45,Female,2288102,Salaried,550.0
C15146,24,Female,1059143,Salaried,585.0
C15147,29,Female,1455735,Salaried,600.0
C15148,35,Female,1942256,Student,617.0
C15149,21,Female,1901737,Self-Employed,824.0
C15150,21,Female,2266358,Student,624.0
C15151,58,Male,522051,Student,807.0
C15152,60,Female,2980013,Self-Employed,599.0
C15153,42,Female,1941977,,723.0
C15154,57,Female,1969406,Student,649.0
C15155,47,Female,2683055,Self-Employed,666.0
C15156,22,Male,1624980,Salaried,706.0
C15157,49,Male,381901,Student,840.0
C15158,21,Female,659283,Self-Employed,758.0
C15159,53,Male,2858151,Salaried,569.0
C15160,35,Male,2964692,Self-Employed,830.0
C15161,26,Male,526380,Student,579.0
C15162,31,Male,2149477,Salaried,692.0
C15163,48,Male,2083796,Student,736.0
C15164,54,Female,745547,Self-Employed,715.0
C15165,43,Female,2425819,Salaried,714.0
C15166,27,Male,1541128,,762.0
C15167,57,Male,922458,Self-Employed,845.0
C15168,52,Male,1812816,Salaried,616.0
C15169,37,Male,2743763,,791.0
C15170,43,Male,885568,Self-Employed,552.0
C15171,59,Female,1970796,Self-Employed,832.0
C15172,36,Female,2277699,Student,669.0
C15173,22,Female,1988136,Student,767.0
C15174,26,Female,2055911,Student,626.0
C15175,45,Female,2259472,Salaried,828.0
C15176,60,Male,931117,,708.0
C15177,50,Female,574447,Student,756.0
C15178,45,Female,2972342,Self-Employed,617.0
C15179,33,Male,1162939,Student,708.0
C15180,38,Male,2861405,Student,779.0
C15181,22,Female,1024728,Student,724.0
C15182,35,Female,1016906,Self-Employed,602.0
C15183,45,Male,367312,Self-Employed,821.0
C15184,57,Male,1492892,Self-Employed,622.0
C15185,57,Male,2851430,Salaried,581.0
C15186,53,Male,2715927,Self-Employed,740.0
C15187,21,Female,1122677,Self-Employed,720.0
C15188,53,Female,1396998,Salaried,689.0
C15189,29,Female,2107786,Salaried,668.0
C15190,45,Female,2878015,Self-Employed,554.0
C15191,58,Male,1930990,Salaried,749.0
C15192,56,Male,841100,Self-Employed,615.0
C15193,47,Female,1261726,Salaried,731.0
C15194,32,Male,2254860,Self-Employed,820.0
C15195,41,Female,363513,Self-Employed,
C15196,49,Female,1918666,Self-Employed,720.0
C15197,41,Male,2376767,Salaried,757.0
C15198,37,Male,1234699,,725.0
C15199,37,Female,1755055,Salaried,711.0
C15200,44,Male,2238039,Self-Employed,686.0
C15201,22,Female,1906997,Student,606.0
C15202,60,Female,365368,Salaried,751.0
C15203,25,Female,1880932,Salaried,742.0
C15204,60,Male,923348,Salaried,675.0
C15205,22,Male,2297800,Salaried,558.0
C15206,41,Male,1005497,Salaried,554.0
C15207,37,Male,2941087,Salaried,797.0
C15208,43,Male,617170,Self-Employed,583.0
C15209,38,Female,2704642,Salaried,822.0
C15210,56,Male,391694,Self-Employed,566.0
C15211,21,Female,2144009,Salaried,573.0
C15212,60,Female,1252958,Student,615.0
C15213,48,Male,827498,Salaried,627.0
C15214,52,Female,889341, salaried ,645.0
C15215,26,Female,403993,Self-Employed,588.0
C15216,23,Male,658740,Student,583.0
C15217,36,Male,1358596,Salaried,782.0
C15218,33,Female,724739,Student,829.0
C15219,52,Female,2914020,Salaried,571.0
C15220,56,Male,2530919,Salaried,735.0
C15221,38,Male,1575251,Student,712.0
C15222,51,Male,556237,Self-Employed,757.0
C15223,23,Male,2962724,Self-Employed,666.0
C15224,50,Female,2257109,Student,618.0
C15225,24,Male,794666,Self-Employed,776.0
C15226,47,Male,445676,Student,745.0
C15227,36,Male,1973217,Student,742.0
C15228,37,Female,409706,Self-Employed,594.0
C15229,32,Male,1958642,Student,713.0
C15230,37,Male,1494056,Salaried,829.0
C15231,55,Male,2677227,,701.0
C15232,53,Female,1331003,Salaried,818.0
C15233,34,Male,1509337,,783.0
C15234,32,Female,2954484,Student,665.0
C15235,41,Female,2197136,Salaried,693.0
C15236,48,Male,2107353,Self-Employed,
C15237,28,Female,1136488,Self-Employed,676.0
C15238,50,Female,1604833,Salaried,606.0
C15239,58,Male,824899,,557.0
C15240,54,Male,1357421,Student,770.0
C15241,42,Male,2519715,Student,630.0
C15242,33,Male,568714,Student,819.0
C15243,33,Female,746328,Student,
C15244,50,Male,1881727,Salaried,744.0
C15245,39,Male,2455822,Salaried,724.0
C15246,25,Female,2932688,Salaried,627.0
C15247,48,Female,1885296,Student,752.0
C15248,26,Female,2073841,Salaried,683.0
C15249,60,Male,1081298, salaried ,839.0
C15250,37,Female,1406758,Self-Employed,664.0
C15251,34,Male,1148499,Student,633.0
C15252,23,Female,594351,Student,556.0
C15253,27,Female,1300699,Student,713.0
C15254,58,Male,887431,Salaried,703.0
C15255,42,Female,1895915,Salaried,777.0
C15256,57,Female,2334935,Salaried,602.0
C15257,59,Male,2944992,Self-Employed,643.0
C15258,22,Female,2676526,Self-Employed,621.0
C15259,36,Male,1159337,Student,715.0
C15260,54,Female,2834183,Student,632.0
C15261,40,Female,2843043,Salaried,675.0
C15262,41,Female,1659455,Self-Employed,829.0
C15263,43,Female,853896,Student,669.0
C15264,49,Female,2399450,Student,842.0
C15265,58,Female,604986,Student,568.0
C15266,56,Male,1274942,Salaried,686.0
C15267,46,Male,1736707,Student,557.0
C15268,44,Female,2631858,Student,717.0
C15269,35,Male,2936498,Salaried,638.0
C15270,25,Female,2508578,Self-Employed,605.0
C15271,49,Male,1609132,Student,824.0
C15272,21,Female,529305,Student,748.0
C15273,48,Female,2459770, salaried ,608.0
C15274,40,Male,2613135,Salaried,763.0
C15275,52,Male,1575875,Student,568.0
C15276,58,Male,1795928,Salaried,705.0
C15277,43,Male,2595004,Self-Employed,736.0
C15278,43,Female,656864,Salaried,591.0
C15279,40,Male,2494400,Self-Employed,838.0
C15280,35,Female,1684060,Self-Employed,576.0
C15281,24,Female,2152719,Student,567.0
C15282,22,Female,814603, salaried ,699.0
C15283,49,Male,1961608,Self-Employed,774.0
C15284,57,Female,1024486,Self-Employed,714.0
C15285,23,Male,1698985,Self-Employed,582.0
C15286,34,Female,1717311,Salaried,576.0
C15287,45,Male,2883249,Self-Employed,590.0
C15288,49,Female,2109236,Student,845.0
C15289,50,Female,1804925,Self-Employed,831.0
C15290,48,Male,1385263,Salaried,574.0
C15291,24,Female,1210272,Student,761.0
C15292,31,Male,2061122,Student,796.0
C15293,39,Male,2681986,Student,718.0
C15294,23,Female,1845615,Salaried,597.0
C15295,34,Female,2082094,Salaried,599.0
C15296,36,Male,1185554,Salaried,758.0
C15297,60,Male,1807067,Self-Employed,718.0
C15298,33,Male,1844042,Student,602.0
C15299,59,Female,2141860,Self-Employed,568.0
C15300,49,Female,1153797,Student,680.0
C15301,48,Male,1241954,Salaried,668.0
C15302,53,Male,1270091,Student,845.0
C15303,54,Female,1436303,Student,762.0
C15304,29,Female,1088475,Student,677.0
C15305,37,Female,828105,Self-Employed,721.0
C15306,42,Male,1650541,Self-Employed,706.0
C15307,60,Male,2608556,Salaried,753.0
C15308,22,Female,385691,Student,725.0
C15309,40,Male,2097098,Self-Employed,584.0
C15310,29,Male,2504629,Student,707.0
C15311,29,Male,2525506,Self-Employed,778.0
C15312,51,Female,2602204,Salaried,822.0
C15313,29,Female,1156954,Student,837.0
C15314,52,Female,572317,Student,750.0
C15315,60,Male,2987680,Salaried,823.0
C15316,52,Male,2189963,Student,555.0
C15317,27,Male,1264467,Salaried,576.0
C15318,26,Male,2600536,Self-Employed,607.0
C15319,38,Male,1255025,Salaried,579.0
C15320,43,Male,2323170,Student,746.0
C15321,52,Female,2893715,Self-Employed,704.0
C15322,37,Male,2373331,Salaried,714.0
C15323,27,Female,2068675,Student,707.0
C15324,60,Male,816156,Student,696.0
C15325,57,Female,2820294,Self-Employed,807.0
C15326,47,Male,1449538,Student,612.0
C15327,48,Female,1982483,Salaried,661.0
C15328,58,Female,1952096,Student,578.0
C15329,39,Male,965481,Self-Employed,704.0
C15330,26,Male,1928457,Salaried,654.0
C15331,45,Female,1354988,Self-Employed,611.0
C15332,39,Male,1243906,Self-Employed,715.0
C15333,52,Male,2619063,Student,834.0
C15334,51,Male,2249392,,781.0
C15335,39,Female,1621547,Salaried,586.0
C15336,35,Male,351719,Salaried,655.0
C15337,37,Male,2214244,Student,822.0
C15338,46,Female,2293130,Student,612.0
C15339,46,Male,749627,Self-Employed,818.0
C15340,41,Female,2343740,Student,819.0
C15341,42,Male,1379375,Self-Employed,565.0
C15342,60,Female,2278300,Self-Employed,847.0
C15343,31,Male,2566534,Self-Employed,783.0
C15344,27,Male,2190733,Self-Employed,699.0
C15345,52,Male,2840727,Salaried,651.0
C15346,58,Male,506108,Self-Employed,688.0
C15347,45,Female,1175611,Salaried,617.0
C15348,37,Male,460375,Student,783.0
C15349,34,Female,765946,Student,671.0
C15350,39,Female,1308773,Self-Employed,682.0
C15351,23,Female,363236,,828.0
C15352,42,Male,1369677,Salaried,564.0
C15353,31,Male,643938,Self-Employed,670.0
C15354,31,Female,605868,Student,733.0
C15355,43,Male,2556303,Self-Employed,623.0
C15356,59,Female,2309087,Student,602.0
C15357,29,Female,1530346,Salaried,707.0
C15358,57,Female,1831814,Student,605.0
C15359,41,Male,1087377,Self-Employed,673.0
C15360,59,Female,1611226,Salaried,575.0
C15361,36,Male,2394282,Self-Employed,555.0
C15362,60,Female,1707915,Self-Employed,771.0
C15363,47,Male,2442303,Salaried,606.0
C15364,47,Male,1608820,Self-Employed,558.0
C15365,43,Female,1277833,Student,
C15366,39,Male,2715984,Salaried,720.0
C15367,42,Male,2733692,Salaried,707.0
C15368,55,Female,917443,Student,725.0
C15369,52,Female,1550403,Student,743.0
C15370,21,Female,2385746,Self-Employed,747.0
C15371,48,Male,1005324,Salaried,766.0
C15372,54,Male,2321863,Student,806.0
C15373,50,Male,2729340,Student,612.0
C15374,40,Male,936926,Salaried,577.0
C15375,34,Female,712968,Student,792.0
C15376,47,Male,2850806,Self-Employed,570.0
C15377,47,Male,2989047,Salaried,673.0
C15378,35,Female,2618073,Self-Employed,734.0
C15379,37,Female,1955781,Self-Employed,564.0
C15380,35,Male,530994,Self-Employed,843.0
C15381,22,Male,2771438,Student,829.0
C15382,22,Male,836964,Salaried,802.0
C15383,24,Male,782856,Self-Employed,758.0
C15384,37,Male,2236342,Salaried,788.0
C15385,41,Male,1350600,Salaried,719.0
C15386,37,Female,2642752,Salaried,
C15387,59,Female,2657777,Student,562.0
C15388,29,Female,2474212,Self-Employed,612.0
C15389,36,Female,2560172,Self-Employed,554.0
C15390,30,Male,1773923,Student,586.0
C15391,32,Female,2653998,Salaried,720.0
C15392,44,Female,2771317, salaried ,779.0
C15393,33,Male,1057239,Student,814.0
C15394,33,Male,1448107,Self-Employed,598.0
C15395,47,Male,1967568,Student,744.0
C15396,54,Female,2620009,Student,774.0
C15397,29,Female,1351916,Salaried,551.0
C15398,25,Female,1002421,Salaried,648.0
C15399,30,Female,1166090,Self-Employed,742.0
C15400,44,Male,2458909,Self-Employed,590.0
C15401,59,Male,1704344,,654.0
C15402,27,Female,988326,Self-Employed,687.0
C15403,22,Female,2230642,Student,586.0
C15404,42,Female,2082026,Salaried,570.0
C15405,60,Male,1699998,Student,794.0
C15406,43,Male,1973213,Self-Employed,576.0
C15407,57,Female,922344,Student,723.0
C15408,46,Male,793045,Student,675.0
C15409,22,Male,2480230,Salaried,767.0
C15410,38,Female,2136222,Student,819.0
C15411,51,Female,2940029,Salaried,599.0
C15412,41,Male,2835161,Salaried,834.0
C15413,28,Female,1279772,Self-Employed,584.0
C15414,28,Female,1548845,Student,814.0
C15415,47,Male,2592982,Salaried,704.0
C15416,39,Male,309026,Self-Employed,563.0
C15417,43,Male,2632429,Salaried,708.0
C15418,35,Female,752939,Self-Employed,813.0
C15419,34,Male,1003407,Salaried,725.0
C15420,47,Female,1601083,Self-Employed,579.0
C15421,21,Male,2204329,Student,774.0
C15422,38,Female,1255474,Student,804.0
C15423,35,Female,2833726,Student,749.0
C15424,52,Male,2413610,Salaried,673.0
C15425,50,Male,2297611,Student,753.0
C15426,38,Female,2385855,Self-Employed,650.0
C15427,31,Female,381058,Salaried,602.0
C15428,30,Female,2521910,Student,807.0
C15429,29,Male,1932201,Student,675.0
C15430,31,Female,802809,Student,779.0
C15431,51,Male,2401818,Self-Employed,730.0
C15432,22,Female,585356,Student,815.0
C15433,22,Female,1968968,Salaried,706.0
C15434,42,Male,1837096,Student,641.0
C15435,29,Male,377597,Self-Employed,641.0
C15436,54,Female,1311751,Self-Employed,706.0
C15437,51,Female,624456,Student,834.0
C15438,51,Male,2855775,Salaried,606.0
C15439,39,Female,2464380,Salaried,592.0
C15440,38,Male,2989092,Self-Employed,627.0
C15441,38,Female,1617744,Student,843.0
C15442,28,Female,1187659,Salaried,734.0
C15443,43,Male,2886537,Self-Employed,785.0
C15444,55,Male,1128316,Student,720.0
C15445,31,Female,1420450, salaried ,729.0
C15446,23,Female,661025,Salaried,738.0
C15447,43,Female,2518612,Student,588.0
C15448,36,Male,623412,Student,739.0
C15449,52,Male,395829,Student,719.0
C15450,55,Male,2549796,Self-Employed,798.0
C15451,59,Female,2570739,Self-Employed,576.0
C15452,36,Female,2604913,Self-Employed,703.0
C15453,57,Male,2619455,Self-Employed,830.0
C15454,25,Male,682741,Self-Employed,795.0
C15455,35,Male,1277604,Self-Employed,635.0
C15456,31,Female,2366047,Student,769.0
C15457,57,Female,1135520,Student,670.0
C15458,45,Female,2401443,Student,788.0
C15459,35,Male,2756753,Student,741.0
C15460,27,Male,2895410,Self-Employed,695.0
C15461,52,Male,2399802,Student,555.0
C15462,47,Male,2452589,Self-Employed,779.0
C15463,55,Male,1914461,Student,713.0
C15464,38,Male,510813,Salaried,710.0
C15465,26,Male,1478131,Student,765.0
C15466,34,Female,2873998,Salaried,824.0
C15467,45,Male,2762633,Student,612.0
C15468,30,Male,944291,Salaried,821.0
C15469,23,Male,2317499,Salaried,596.0
C15470,53,Female,1129102,Self-Employed,743.0
C15471,42,Male,1425456,Self-Employed,696.0
C15472,36,Female,2052275,Salaried,777.0
C15473,43,Male,1641144,Self-Employed,711.0
C15474,50,Male,1931735,Salaried,725.0
C15475,21,Female,565765,Self-Employed,682.0
C15476,38,Female,1101046,Self-Employed,748.0
C15477,31,Female,2489011,Self-Employed,638.0
C15478,24,Male,1972347,Salaried,637.0
C15479,22,Male,2572596,Student,673.0
C15480,38,Female,2906559,Salaried,610.0
C15481,42,Male,1260234,Student,644.0
C15482,41,Male,1013771,Self-Employed,574.0
C15483,52,Male,1136065,Student,625.0
C15484,39,Female,1845056,Self-Employed,673.0
C15485,44,Female,981032,Student,692.0
C15486,53,Male,1353832,Self-Employed,740.0
C15487,47,Female,768338,Student,669.0
C15488,57,Female,1341299,Self-Employed,736.0
C15489,29,Female,2859019,Student,681.0
C15490,52,Male,1444513,Self-Employed,682.0
C15491,48,Male,2349390,Salaried,550.0
C15492,44,Female,1462162,Student,785.0
C15493,21,Female,1470194,Student,
C15494,42,Female,2077824,Student,567.0
C15495,55,Female,597460,Salaried,564.0
C15496,46,Female,1259165,Self-Employed,771.0
C15497,21,Female,676480,Student,612.0
C15498,32,Female,837272,Salaried,819.0
C15499,43,Male,2216428,Salaried,791.0
C15500,53,Male,771479,Self-Employed,674.0
C15501,38,Male,848318,Self-Employed,846.0
C15502,55,Male,1846519, salaried ,709.0
C15503,52,Female,1239259,Salaried,848.0
C15504,31,Male,631062,Salaried,565.0
C15505,28,Male,2883924,Student,728.0
C15506,57,Female,2792795,Student,796.0
C15507,44,Male,1869234,Student,628.0
C15508,54,Male,1717148,Self-Employed,800.0
C15509,57,Male,2482537,Salaried,801.0
C15510,37,Male,2929439, salaried ,
C15511,22,Male,580479,Salaried,745.0
C15512,57,Female,563525,Student,577.0
C15513,44,Male,1192042,Student,846.0
C15514,25,Male,1122212,Self-Employed,815.0
C15515,42,Male,2718139,Salaried,715.0
C15516,22,Female,1672214,Salaried,669.0
C15517,32,Female,2488250,Student,708.0
C15518,34,Male,2101689,Student,846.0
C15519,39,Male,2253314,Student,
C15520,43,Male,2882800,Salaried,694.0
C15521,54,Male,1885993,Student,608.0
C15522,35,Female,2396195,Student,795.0
C15523,50,Male,1026138,,750.0
C15524,58,Female,1001158,Self-Employed,
C15525,50,Male,1880797,,849.0
C15526,31,Female,2734396,Self-Employed,585.0
C15527,48,Female,437051,Student,693.0
C15528,32,Male,1652842,Student,830.0
C15529,40,Female,846194,Self-Employed,558.0
C15530,46,Male,2687958,Self-Employed,812.0
C15531,32,Male,1699316,Student,670.0
C15532,21,Male,413895,Student,711.0
C15533,54,Male,305338,Salaried,588.0
C15534,50,Male,2027148,Student,652.0
C15535,25,Female,927012,Student,838.0
C15536,36,Female,411338,Salaried,828.0
C15537,31,Female,711069,Salaried,592.0
C15538,60,Male,716824,Self-Employed,719.0
C15539,58,Female,1232884,Salaried,585.0
C15540,48,Female,2238785,Salaried,847.0
C15541,38,Female,2617553,Salaried,687.0
C15542,23,Female,1736933,Student,627.0
C15543,30,Female,2858031,Student,713.0
C15544,24,Male,2436397,Salaried,610.0
C15545,52,Female,745657,Self-Employed,765.0
C15546,24,Female,2285804,Salaried,654.0
C15547,48,Female,923901,Salaried,660.0
C15548,59,Male,2900936,Self-Employed,777.0
C15549,33,Female,2586568,Salaried,819.0
C15550,48,Female,473710,Salaried,611.0
C15551,56,Male,766225,Student,730.0
C15552,38,Male,1491808,Self-Employed,642.0
C15553,38,Male,2301554,Salaried,564.0
C15554,29,Female,1791064,Student,626.0
C15555,38,Male,530791,Self-Employed,560.0
C15556,55,Male,1996876,Student,785.0
C15557,47,Male,2050423,Self-Employed,691.0
C15558,29,Male,2810283,Self-Employed,713.0
C15559,42,Male,1017390,Student,682.0
C15560,49,Male,403194,Self-Employed,631.0
C15561,24,Female,2323815,Student,686.0
C15562,51,Male,2197235,Student,595.0
C15563,29,Male,1702307,Student,567.0
C15564,32,Female,2168575,Self-Employed,597.0
C15565,37,Female,783016,Salaried,566.0
C15566,41,Male,639205,Salaried,716.0
C15567,57,Male,1386018,Self-Employed,568.0
C15568,29,Female,2714161,Self-Employed,667.0
C15569,31,Female,1688752,Salaried,770.0
C15570,36,Male,2025988,Self-Employed,723.0
C15571,55,Female,2989137,Self-Employed,731.0
C15572,59,Male,1117328,Self-Employed,636.0
C15573,39,Male,1596978,Self-Employed,591.0
C15574,48,Male,2151469,Salaried,596.0
C15575,57,Female,708347,Self-Employed,679.0
C15576,54,Male,1385393,Self-Employed,818.0
C15577,48,Male,1799115,Student,833.0
C15578,42,Female,1120248,Salaried,591.0
C15579,60,Male,894573,Student,570.0
C15580,30,Male,1482235,Student,689.0
C15581,35,Female,2674827,Salaried,606.0
C15582,49,Female,1423307,Self-Employed,591.0
C15583,21,Male,2551984,Student,667.0
C15584,41,Male,2126588,Self-Employed,839.0
C15585,55,Female,647347,Student,621.0
C15586,28,Male,2767847,Salaried,575.0
C15587,53,Female,1888613,,597.0
C15588,37,Male,1835907,Student,736.0
C15589,55,Female,2180569,Salaried,842.0
C15590,46,Female,412544,Salaried,839.0
C15591,27,Female,979494,Self-Employed,780.0
C15592,50,Female,2445883,Salaried,709.0
C15593,23,Male,1991212,Self-Employed,769.0
C15594,30,Female,1351395,Self-Employed,568.0
C15595,56,Male,1549259,Self-Employed,830.0
C15596,56,Male,1972999,Student,
C15597,22,Female,1601612,Self-Employed,606.0
C15598,36,Male,1534935,,639.0
C15599,24,Male,1788484,,817.0
C15600,31,Female,1059877,Salaried,713.0
C15601,59,Male,1839371,Salaried,845.0
C15602,28,Female,2168426,Salaried,669.0
C15603,46,Female,2216454,Student,726.0
C15604,53,Female,1975059,Student,551.0
C15605,56,Female,1521555,Salaried,821.0
C15606,35,Male,2068664,Self-Employed,800.0
C15607,48,Female,2251116,Salaried,795.0
C15608,40,Female,1137793,Student,
C15609,25,Male,1612026,Self-Employed,645.0
C15610,29,Male,2130091,Student,560.0
C15611,50,Male,2089604,Self-Employed,650.0
C15612,48,Female,1639252,Salaried,752.0
C15613,41,Male,1010396,Self-Employed,753.0
C15614,52,Male,2757106,Student,809.0
C15615,48,Female,1762593,Student,716.0
C15616,34,Female,1760214,Student,652.0
C15617,32,Male,1563588,Self-Employed,665.0
C15618,58,Male,2352015,Self-Employed,845.0
C15619,59,Female,1115929,Salaried,564.0
C15620,22,Female,2830504,Self-Employed,747.0
C15621,52,Female,468242,Salaried,556.0
C15622,26,Female,333751,Salaried,689.0
C15623,55,Female,1677516,Self-Employed,579.0
C15624,44,Female,2620017,Self-Employed,617.0
C15625,48,Female,326338,Self-Employed,671.0
C15626,49,Male,2132898,Self-Employed,647.0
C15627,45,Female,1352541,Student,558.0
C15628,31,Male,358642, salaried ,786.0
C15629,53,Female,1300768,Self-Employed,594.0
C15630,43,Female,2045840,Self-Employed,764.0
C15631,42,Female,2011133,Self-Employed,841.0
C15632,33,Female,2591788,Student,624.0
C15633,21,Male,2966058,Student,685.0
C15634,43,Female,446964,Salaried,744.0
C15635,34,Male,2616603,Student,830.0
C15636,47,Male,326139,Salaried,664.0
C15637,35,Female,2932726,Student,607.0
C15638,59,Male,2389532,Self-Employed,583.0
C15639,48,Female,2867530,Self-Employed,657.0
C15640,39,Male,482951,Student,800.0
C15641,49,Female,500104,,752.0
C15642,46,Female,2960950,Salaried,618.0
C15643,45,Female,1061257,Self-Employed,847.0
C15644,44,Male,1330157,Student,743.0
C15645,58,Female,1101866,Salaried,760.0
C15646,33,Male,723319,Self-Employed,550.0
C15647,38,Male,491755,Self-Employed,821.0
C15648,31,Female,665483,Salaried,571.0
C15649,43,Male,2585956,,564.0
C15650,60,Female,372871,Self-Employed,758.0
C15651,45,Male,2717389,Self-Employed,641.0
C15652,29,Female,894239,Salaried,830.0
C15653,57,Male,1933429,Salaried,815.0
C15654,52,Male,994972,Salaried,714.0
C15655,38,Male,2705675,Salaried,707.0
C15656,26,Male,409103,Self-Employed,600.0
C15657,37,Male,2228796,Student,601.0
C15658,53,Female,2823313, salaried ,553.0
C15659,44,Male,1489495,Salaried,601.0
C15660,28,Male,1517034,Salaried,683.0
C15661,27,Female,704633,Self-Employed,778.0
C15662,59,Female,2672228,Student,572.0
C15663,38,Male,2887940,Student,597.0
C15664,48,Male,1640604,Self-Employed,663.0
C15665,35,Male,2169152,Salaried,699.0
C15666,24,Female,2346686,Self-Employed,677.0
C15667,37,Female,1256296, salaried ,
C15668,48,Male,310548,Student,777.0
C15669,34,Male,647220,Salaried,612.0
C15670,45,Female,2721485,Student,585.0
C15671,38,Female,2457218,Student,669.0
C15672,34,Female,556209,Salaried,847.0
C15673,31,Female,2465440,Salaried,585.0
C15674,31,Male,2684585,Salaried,587.0
C15675,31,Female,1766124,Salaried,748.0
C15676,49,Male,1518444,Salaried,737.0
C15677,34,Male,2999884,Salaried,600.0
C15678,50,Male,2654293,Salaried,745.0
